[log] 运行日志写入: log\run_ACM_20260715_065156.log
Using CPU
Using CPU
  [sparsify] psp.npz: 4338213 -> 344296 edges (avg_deg 1079 -> 86, top-k=50)
[data] 多关系 R=2: pap(53834 edges), psp(344296 edges)
[intent] dynamic query-based, dim=256
[encoder] MultiRelation+ICRA  R=2 hii_heads=4 icra_heads=4 icra_dim=128
[ckpt] 从 checkpoints\ckpt_ACM_hii.pt 恢复, 已完成 200 轮, 从第 201 轮继续
[AC] 训练 Actor-Critic 对抗图生成器 (100 轮)...
[AC] 开始训练 2026-07-15 06:52:04
[AC] Epoch=001, avg_return=314.5446, loss=2604.9914, this epoch 13.86s, total 13.86s
[AC] Epoch=045, avg_return=1156.5952, loss=2453.6956, this epoch 20.47s, total 889.85s
[AC] Epoch=046, avg_return=1209.6128, loss=1802.9991, this epoch 17.80s, total 907.65s
[AC] Epoch=047, avg_return=1210.7494, loss=1630.0794, this epoch 20.17s, total 927.82s
[AC] Epoch=048, avg_return=1150.7543, loss=399.3854, this epoch 21.92s, total 949.74s
[AC] Epoch=049, avg_return=1273.4329, loss=2016.0592, this epoch 20.18s, total 969.92s
[AC] Epoch=050, avg_return=1072.3215, loss=79.3692, this epoch 19.86s, total 989.78s
[AC] Epoch=051, avg_return=1198.7621, loss=1061.0530, this epoch 19.49s, total 1009.27s
[AC] Epoch=052, avg_return=1334.7662, loss=1025.9126, this epoch 21.36s, total 1030.63s
[AC] Epoch=053, avg_return=1130.8981, loss=733.3867, this epoch 17.66s, total 1048.28s
[AC] Epoch=054, avg_return=1329.5602, loss=973.5397, this epoch 21.53s, total 1069.81s
[AC] Epoch=055, avg_return=1261.0079, loss=1193.9217, this epoch 19.14s, total 1088.95s
[AC] Epoch=056, avg_return=1219.3516, loss=777.5698, this epoch 19.56s, total 1108.51s
[AC] Epoch=057, avg_return=1340.0741, loss=816.2707, this epoch 20.78s, total 1129.29s
[AC] Epoch=058, avg_return=1185.8103, loss=874.1778, this epoch 19.01s, total 1148.30s
[AC] Epoch=059, avg_return=1200.2914, loss=1007.8732, this epoch 19.34s, total 1167.64s
[AC] Epoch=060, avg_return=1336.8446, loss=1642.1519, this epoch 18.38s, total 1186.02s
[AC] Epoch=061, avg_return=1340.5286, loss=1145.8790, this epoch 20.48s, total 1206.50s
[AC] Epoch=062, avg_return=1223.1705, loss=803.7123, this epoch 17.52s, total 1224.02s
[AC] Epoch=063, avg_return=1170.2582, loss=773.7467, this epoch 19.26s, total 1243.28s
[AC] Epoch=064, avg_return=1219.3820, loss=1219.5895, this epoch 17.81s, total 1261.09s
[AC] Epoch=065, avg_return=1316.5797, loss=1216.9182, this epoch 18.34s, total 1279.42s
[AC] Epoch=066, avg_return=1327.0021, loss=1013.7766, this epoch 19.65s, total 1299.08s
[AC] Epoch=067, avg_return=1345.2117, loss=1121.2776, this epoch 17.76s, total 1316.84s
[AC] Epoch=068, avg_return=1328.6063, loss=996.8125, this epoch 20.84s, total 1337.68s
[AC] Epoch=069, avg_return=1165.6683, loss=677.6465, this epoch 18.79s, total 1356.46s
[AC] Epoch=070, avg_return=1391.0650, loss=1262.8758, this epoch 20.39s, total 1376.85s
[AC] Epoch=071, avg_return=1307.6464, loss=1144.0882, this epoch 20.43s, total 1397.28s
[AC] Epoch=072, avg_return=1210.8323, loss=766.5827, this epoch 18.21s, total 1415.50s
[AC] Epoch=073, avg_return=1176.6364, loss=796.0036, this epoch 20.11s, total 1435.61s
[AC] Epoch=074, avg_return=1231.4208, loss=1253.3326, this epoch 19.12s, total 1454.73s
[AC] Epoch=075, avg_return=1223.0977, loss=828.2632, this epoch 23.90s, total 1478.63s
[AC] Epoch=076, avg_return=1070.3819, loss=777.3378, this epoch 20.92s, total 1499.55s
[AC] Epoch=077, avg_return=1420.1487, loss=1337.2546, this epoch 22.80s, total 1522.35s
[AC] Epoch=078, avg_return=1337.2439, loss=942.9882, this epoch 21.70s, total 1544.05s
[AC] Epoch=079, avg_return=1384.0014, loss=1393.3396, this epoch 21.39s, total 1565.45s
[AC] Epoch=080, avg_return=1341.9172, loss=1034.7876, this epoch 19.92s, total 1585.36s
[AC] Epoch=081, avg_return=1306.4730, loss=962.8477, this epoch 20.90s, total 1606.26s
[AC] Epoch=082, avg_return=1366.2502, loss=1525.6554, this epoch 18.77s, total 1625.03s
[AC] Epoch=083, avg_return=1177.4910, loss=842.3133, this epoch 16.96s, total 1641.99s
[AC] Epoch=084, avg_return=1214.2157, loss=706.5516, this epoch 19.37s, total 1661.37s
[AC] Epoch=085, avg_return=1292.4543, loss=933.1269, this epoch 17.87s, total 1679.24s
[AC] Epoch=086, avg_return=1336.5235, loss=763.5893, this epoch 20.09s, total 1699.32s
[AC] Epoch=087, avg_return=1277.9550, loss=846.9429, this epoch 18.46s, total 1717.78s
[AC] Epoch=088, avg_return=1357.2446, loss=876.0560, this epoch 24.79s, total 1742.57s
[AC] Epoch=089, avg_return=1122.2364, loss=710.8787, this epoch 20.08s, total 1762.65s
[AC] Epoch=090, avg_return=1139.5583, loss=548.5763, this epoch 18.29s, total 1780.95s
[AC] Epoch=091, avg_return=1293.0938, loss=587.2552, this epoch 19.92s, total 1800.87s
[AC] Epoch=092, avg_return=1272.4838, loss=674.4335, this epoch 16.21s, total 1817.08s
[AC] Epoch=093, avg_return=1123.5749, loss=362.2666, this epoch 18.00s, total 1835.08s
[AC] Epoch=094, avg_return=1347.9923, loss=852.2370, this epoch 20.42s, total 1855.49s
[AC] Epoch=095, avg_return=1246.1611, loss=694.0843, this epoch 16.83s, total 1872.32s
[AC] Epoch=096, avg_return=1271.4534, loss=611.7531, this epoch 19.58s, total 1891.91s
[AC] Epoch=097, avg_return=1356.4286, loss=939.1091, this epoch 21.57s, total 1913.47s
[AC] Epoch=098, avg_return=1298.7287, loss=743.0927, this epoch 19.45s, total 1932.93s
[AC] Epoch=099, avg_return=1345.7597, loss=971.5293, this epoch 19.62s, total 1952.54s
[AC] Epoch=100, avg_return=1245.5061, loss=928.6902, this epoch 17.73s, total 1970.28s
[AC] 结束训练 2026-07-15 07:24:54 总耗时 1970.28s
